96 1492351265 0.000000 0.000000 -101.000000 0.000000 0.000000
96 1492351266 0.000000 0.000000 -101.000000 0.000000 0.000000
96 1492351267 0.000000 0.000000 -101.000000 0.000000 0.000000
96 1492351268 0.000000 0.000000 -101.000000 0.000000 0.000000
96 1492351269 2.000000 6.200000 12.400000 12.400000 -20.200000
96 1492351270 2.000000 6.200000 24.800000 24.800000 -20.200000
96 1492351271 2.000000 6.200000 37.200000 37.200000 -20.200000
96 1492351272 2.000000 6.200000 49.600000 49.600000 -20.200000
96 1492351273 2.000000 6.200000 62.000000 62.000000 -20.200000
96 1492351274 -0.368421 7.600000 59.200000 59.200000 -20.200000
96 1492351275 -0.368421 7.600000 56.400000 56.400000 -20.200000
96 1492351276 -0.368421 7.600000 53.600000 53.600000 -20.200000
96 1492351277 -0.368421 7.600000 50.800000 50.800000 -20.200000
96 1492351278 -0.368421 7.600000 48.000000 48.000000 -20.200000
96 1492351279 -0.492754 13.800000 41.200000 41.200000 -20.200000
96 1492351280 -0.492754 13.800000 34.400000 34.400000 -20.200000
96 1492351281 -0.492754 13.800000 27.600000 27.600000 -20.200000
96 1492351282 -0.492754 13.800000 20.800000 20.800000 -20.200000
96 1492351283 -0.492754 13.800000 14.000000 14.000000 -20.200000
96 1492351284 0.500000 18.400000 23.200000 23.200000 -20.200000
96 1492351285 0.500000 18.400000 32.400000 32.400000 -20.200000
96 1492351286 0.500000 18.400000 41.600000 41.600000 -20.200000
96 1492351287 0.500000 18.400000 50.800000 50.800000 -20.200000
96 1492351288 0.500000 18.400000 60.000000 60.000000 -20.200000
96 1492351289 0.010753 18.600000 60.200000 60.200000 -20.200000
96 1492351290 0.010753 18.600000 60.400000 60.400000 -20.200000
96 1492351291 0.010753 18.600000 60.600000 60.600000 -20.200000
96 1492351292 0.010753 18.600000 60.800000 60.800000 -20.200000
96 1492351293 0.010753 18.600000 61.000000 61.000000 -20.200000
96 1492351294 0.000000 18.600000 61.000000 61.000000 -20.200000
96 1492351295 0.000000 18.600000 61.000000 61.000000 -20.200000
96 1492351296 0.000000 18.600000 61.000000 61.000000 -20.200000
96 1492351297 0.000000 18.600000 61.000000 61.000000 -20.200000
96 1492351298 0.000000 18.600000 61.000000 61.000000 -20.200000
96 1492351299 0.010638 18.800000 61.200000 61.200000 -20.200000
96 1492351300 0.010638 18.800000 61.400000 61.400000 -20.200000
96 1492351301 0.010638 18.800000 61.600000 61.600000 -20.200000
96 1492351302 0.010638 18.800000 61.800000 61.800000 -20.200000
96 1492351303 0.010638 18.800000 62.000000 62.000000 -20.200000
96 1492351304 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351305 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351306 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351307 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351308 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351309 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351310 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351311 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351312 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351313 0.000000 18.800000 62.000000 62.000000 -20.200000
96 1492351314 0.000000 19.800000 62.000000 62.000000 -20.200000
96 1492351315 0.000000 19.800000 62.000000 62.000000 -20.200000
96 1492351316 0.000000 19.800000 62.000000 62.000000 -20.200000
96 1492351317 0.000000 19.800000 62.000000 62.000000 -20.200000
96 1492351318 0.000000 19.800000 62.000000 62.000000 -20.200000
96 1492351319 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351320 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351321 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351322 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351323 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351324 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351325 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351326 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351327 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351328 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351329 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351330 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351331 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351332 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351333 0.000000 25.000000 62.000000 62.000000 -20.200000
96 1492351334 0.000000 26.000000 62.000000 62.000000 -20.200000
96 1492351335 0.000000 26.000000 62.000000 62.000000 -20.200000
96 1492351336 0.000000 26.000000 62.000000 62.000000 -20.200000
96 1492351337 0.000000 26.000000 62.000000 62.000000 -20.200000
96 1492351338 0.000000 26.000000 62.000000 62.000000 -20.200000
96 1492351339 0.000000 27.400000 62.000000 62.000000 -20.200000
96 1492351340 0.000000 27.400000 62.000000 62.000000 -20.200000
96 1492351341 0.000000 27.400000 62.000000 62.000000 -20.200000
96 1492351342 0.000000 27.400000 62.000000 62.000000 -20.200000
96 1492351343 0.000000 27.400000 62.000000 62.000000 -20.200000
96 1492351344 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351345 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351346 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351347 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351348 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351349 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351350 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351351 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351352 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351353 0.000000 31.200000 62.000000 62.000000 -20.200000
96 1492351354 0.000000 31.400000 62.000000 62.000000 -20.200000
96 1492351355 0.000000 31.400000 62.000000 62.000000 -20.200000
96 1492351356 0.000000 31.400000 62.000000 62.000000 -20.200000
96 1492351357 0.000000 31.400000 62.000000 62.000000 -20.200000
96 1492351358 0.000000 31.400000 62.000000 62.000000 -20.200000
96 1492351359 0.000000 33.400000 62.000000 62.000000 -20.200000
96 1492351360 0.000000 33.400000 62.000000 62.000000 -20.200000
96 1492351361 0.000000 33.400000 62.000000 62.000000 -20.200000
96 1492351362 0.000000 33.400000 62.000000 62.000000 -20.200000
96 1492351363 0.000000 33.400000 62.000000 62.000000 -20.200000
96 1492351364 0.000000 35.600000 62.000000 62.000000 -20.200000
96 1492351365 0.000000 35.600000 62.000000 62.000000 -20.200000
96 1492351366 0.000000 35.600000 62.000000 62.000000 -20.200000
96 1492351367 0.000000 35.600000 62.000000 62.000000 -20.200000
96 1492351368 0.000000 35.600000 62.000000 62.000000 -20.200000
