offline_datapoint_23 1492349422 7.702
offline_datapoint_22 1492349422 94.868
offline_datapoint_21 1492349422 37821.440
offline_datapoint_20 1492349422 0.077
offline_datapoint_19 1492349422 33.210
offline_datapoint_18 1492349422 0.664
offline_datapoint_12 1492349422 1.036
offline_datapoint_13 1492349422 19.948
offline_datapoint_14 1492349422 32.253
offline_datapoint_9 1492349422 3458.451
offline_datapoint_3 1492349424 1467645952.000
offline_datapoint_7 1492349424 1898418176.000
offline_datapoint_16 1492349422 0.000
offline_datapoint_10 1492349422 10830.326
offline_datapoint_24 1492349422 1242.040
offline_datapoint_11 1492349424 0.000
offline_datapoint_17 1492349427 288216.000
offline_datapoint_8 1492349427 1830.000
offline_datapoint_2 1492349427 68124672.000
offline_datapoint_0 1492349427 2488057856.000
offline_datapoint_4 1492349425 31257.240
offline_datapoint_5 1492349425 7.970
offline_datapoint_6 1492349425 215.531
offline_datapoint_1 1492349427 68124672.000
offline_datapoint_15 1492349427 1543.000
offline_datapoint_23 1492349425 2.866
offline_datapoint_22 1492349425 98.123
offline_datapoint_21 1492349425 82197.695
offline_datapoint_20 1492349425 0.029
offline_datapoint_19 1492349425 19.601
offline_datapoint_18 1492349425 0.664
offline_datapoint_12 1492349425 2.202
offline_datapoint_13 1492349425 10.622
offline_datapoint_14 1492349425 17.487
offline_datapoint_9 1492349425 2090.330
offline_datapoint_3 1492349427 1470390272.000
offline_datapoint_7 1492349427 1903382528.000
offline_datapoint_16 1492349425 0.000
offline_datapoint_10 1492349425 7841.394
offline_datapoint_24 1492349425 688.360
offline_datapoint_11 1492349427 0.000
offline_datapoint_17 1492349430 288216.000
offline_datapoint_8 1492349430 1831.000
offline_datapoint_2 1492349430 67788800.000
offline_datapoint_0 1492349430 2490417152.000
offline_datapoint_4 1492349428 9275.257
offline_datapoint_5 1492349428 1.329
offline_datapoint_6 1492349428 261.125
offline_datapoint_1 1492349430 67788800.000
offline_datapoint_15 1492349430 1546.000
offline_datapoint_23 1492349428 10.748
offline_datapoint_22 1492349428 90.491
offline_datapoint_21 1492349428 23001.358
offline_datapoint_20 1492349428 0.107
offline_datapoint_19 1492349428 17.611
offline_datapoint_18 1492349428 0.000
offline_datapoint_12 1492349428 0.648
offline_datapoint_13 1492349428 27.073
offline_datapoint_14 1492349428 49.222
offline_datapoint_9 1492349428 5948.499
offline_datapoint_3 1492349430 1471320064.000
offline_datapoint_7 1492349430 1905094656.000
offline_datapoint_16 1492349428 0.000
offline_datapoint_10 1492349428 14534.979
offline_datapoint_24 1492349428 2063.134
offline_datapoint_11 1492349430 0.000
offline_datapoint_17 1492349433 288216.000
offline_datapoint_8 1492349433 1827.000
offline_datapoint_2 1492349433 67964928.000
offline_datapoint_0 1492349433 2492624896.000
offline_datapoint_4 1492349431 61357.729
offline_datapoint_5 1492349431 14.620
offline_datapoint_6 1492349431 18.275
offline_datapoint_1 1492349433 67948544.000
offline_datapoint_15 1492349433 1548.000
offline_datapoint_23 1492349431 4.016
offline_datapoint_22 1492349431 98.818
offline_datapoint_21 1492349431 10049.488
offline_datapoint_20 1492349431 0.040
offline_datapoint_19 1492349431 14.265
offline_datapoint_18 1492349431 0.000
offline_datapoint_12 1492349431 2.979
offline_datapoint_13 1492349431 11.399
offline_datapoint_14 1492349431 18.652
offline_datapoint_9 1492349431 2163.709
offline_datapoint_3 1492349433 1472540672.000
offline_datapoint_7 1492349433 1907277824.000
offline_datapoint_16 1492349431 0.000
offline_datapoint_10 1492349431 8002.938
offline_datapoint_24 1492349431 604.459
offline_datapoint_11 1492349433 13.000
offline_datapoint_17 1492349436 288216.000
offline_datapoint_8 1492349436 1827.000
offline_datapoint_2 1492349436 68104192.000
offline_datapoint_0 1492349436 2492956672.000
offline_datapoint_4 1492349434 15706.965
offline_datapoint_5 1492349434 0.995
offline_datapoint_6 1492349434 0.995
offline_datapoint_1 1492349436 68104192.000
offline_datapoint_15 1492349436 1547.000
offline_datapoint_23 1492349434 1.498
offline_datapoint_22 1492349434 99.591
offline_datapoint_21 1492349434 32983.579
offline_datapoint_20 1492349434 0.015
offline_datapoint_19 1492349434 6.319
offline_datapoint_18 1492349434 0.000
offline_datapoint_12 1492349434 1.813
offline_datapoint_13 1492349434 18.523
offline_datapoint_14 1492349434 35.492
offline_datapoint_9 1492349434 4198.273
offline_datapoint_3 1492349436 1472163840.000
offline_datapoint_7 1492349436 1906294784.000
offline_datapoint_16 1492349434 0.000
offline_datapoint_10 1492349434 11882.469
offline_datapoint_24 1492349434 1589.983
offline_datapoint_11 1492349436 0.000
offline_datapoint_17 1492349439 288216.000
offline_datapoint_8 1492349439 1825.000
offline_datapoint_2 1492349439 67981312.000
offline_datapoint_0 1492349439 2493988864.000
offline_datapoint_4 1492349437 47047.661
offline_datapoint_5 1492349437 2.661
offline_datapoint_6 1492349437 2.661
offline_datapoint_1 1492349439 67981312.000
offline_datapoint_15 1492349439 1547.000
offline_datapoint_23 1492349437 2.781
offline_datapoint_22 1492349437 97.835
offline_datapoint_21 1492349437 7822.222
offline_datapoint_20 1492349437 0.028
offline_datapoint_19 1492349437 11.924
offline_datapoint_18 1492349437 1.325
offline_datapoint_12 1492349437 1.678
offline_datapoint_13 1492349437 14.718
offline_datapoint_14 1492349437 25.506
offline_datapoint_9 1492349437 2881.852
offline_datapoint_3 1492349439 1472933888.000
offline_datapoint_7 1492349439 1906864128.000
offline_datapoint_16 1492349437 0.000
offline_datapoint_10 1492349437 9411.642
offline_datapoint_24 1492349437 1044.965
offline_datapoint_11 1492349439 0.000
offline_datapoint_17 1492349442 288216.000
offline_datapoint_8 1492349442 1824.000
offline_datapoint_2 1492349442 68411392.000
offline_datapoint_0 1492349442 2494816256.000
offline_datapoint_4 1492349440 28951.992
offline_datapoint_5 1492349440 2.318
offline_datapoint_6 1492349440 2.318
offline_datapoint_1 1492349442 68411392.000
offline_datapoint_15 1492349442 1595.000
offline_datapoint_23 1492349440 3.006
offline_datapoint_22 1492349440 97.698
offline_datapoint_21 1492349440 13522.824
offline_datapoint_20 1492349440 0.030
offline_datapoint_19 1492349440 5.647
offline_datapoint_18 1492349440 0.000
offline_datapoint_12 1492349440 1.425
offline_datapoint_13 1492349440 15.544
offline_datapoint_14 1492349440 27.849
offline_datapoint_9 1492349440 3574.791
offline_datapoint_3 1492349442 1540587520.000
offline_datapoint_7 1492349442 2038427648.000
offline_datapoint_16 1492349440 0.000
offline_datapoint_10 1492349440 10149.723
offline_datapoint_24 1492349440 1081.871
offline_datapoint_11 1492349442 0.000
offline_datapoint_17 1492349445 288216.000
offline_datapoint_8 1492349445 1773.000
offline_datapoint_2 1492349445 68616192.000
offline_datapoint_0 1492349445 2571280384.000
offline_datapoint_4 1492349443 37314.416
offline_datapoint_5 1492349443 3.654
offline_datapoint_6 1492349443 3.986
offline_datapoint_1 1492349445 68616192.000
offline_datapoint_15 1492349445 1566.000
offline_datapoint_23 1492349443 1.009
offline_datapoint_22 1492349443 99.595
offline_datapoint_21 1492349443 22063.628
offline_datapoint_20 1492349443 0.010
offline_datapoint_19 1492349443 14.260
offline_datapoint_18 1492349443 0.000
offline_datapoint_12 1492349443 1.295
offline_datapoint_13 1492349443 20.978
offline_datapoint_14 1492349443 35.254
offline_datapoint_9 1492349443 4285.700
offline_datapoint_3 1492349445 1490886656.000
offline_datapoint_7 1492349445 1937772544.000
offline_datapoint_16 1492349443 0.000
offline_datapoint_10 1492349443 11705.337
offline_datapoint_24 1492349443 1449.570
offline_datapoint_11 1492349445 2.000
offline_datapoint_17 1492349448 288216.000
offline_datapoint_8 1492349448 1809.000
offline_datapoint_2 1492349448 69206016.000
offline_datapoint_0 1492349448 2515918848.000
offline_datapoint_4 1492349446 40724.264
offline_datapoint_5 1492349446 2.653
offline_datapoint_6 1492349446 2.653
offline_datapoint_1 1492349448 69210112.000
offline_datapoint_15 1492349448 1597.000
offline_datapoint_23 1492349446 6.550
offline_datapoint_22 1492349446 94.988
offline_datapoint_21 1492349446 14038.710
offline_datapoint_20 1492349446 0.065
offline_datapoint_19 1492349446 20.618
offline_datapoint_18 1492349446 1.663
offline_datapoint_12 1492349446 3.368
offline_datapoint_13 1492349446 12.047
offline_datapoint_14 1492349446 22.538
offline_datapoint_9 1492349446 2472.554
offline_datapoint_3 1492349448 1531002880.000
offline_datapoint_7 1492349448 2019790848.000
offline_datapoint_16 1492349446 0.000
offline_datapoint_10 1492349446 8163.919
offline_datapoint_24 1492349446 671.431
offline_datapoint_11 1492349448 0.000
offline_datapoint_17 1492349451 288216.000
offline_datapoint_8 1492349451 1778.000
offline_datapoint_2 1492349451 68706304.000
offline_datapoint_0 1492349451 2560479232.000
offline_datapoint_4 1492349449 24377.357
offline_datapoint_5 1492349449 1.995
offline_datapoint_6 1492349449 6.319
offline_datapoint_1 1492349451 68706304.000
offline_datapoint_15 1492349451 1557.000
offline_datapoint_23 1492349449 3.879
offline_datapoint_22 1492349449 96.665
offline_datapoint_21 1492349449 24400.000
offline_datapoint_20 1492349449 0.039
offline_datapoint_19 1492349449 10.628
offline_datapoint_18 1492349449 0.000
offline_datapoint_12 1492349449 0.259
offline_datapoint_13 1492349449 25.648
offline_datapoint_14 1492349449 62.565
offline_datapoint_9 1492349449 5823.452
offline_datapoint_3 1492349451 1478107136.000
offline_datapoint_7 1492349451 1914155008.000
offline_datapoint_16 1492349449 0.000
offline_datapoint_10 1492349449 15357.718
offline_datapoint_24 1492349449 1983.441
offline_datapoint_11 1492349451 0.000
offline_datapoint_17 1492349454 288216.000
offline_datapoint_8 1492349454 1816.000
offline_datapoint_2 1492349454 69525504.000
offline_datapoint_0 1492349454 2502373376.000
offline_datapoint_4 1492349452 82403.468
offline_datapoint_5 1492349452 4.982
offline_datapoint_6 1492349452 10.296
offline_datapoint_1 1492349454 69525504.000
offline_datapoint_15 1492349454 1563.000
offline_datapoint_23 1492349452 5.258
offline_datapoint_22 1492349452 95.885
offline_datapoint_21 1492349452 7741.440
offline_datapoint_20 1492349452 0.053
offline_datapoint_19 1492349452 16.610
offline_datapoint_18 1492349452 0.664
offline_datapoint_12 1492349452 2.720
offline_datapoint_13 1492349452 16.710
offline_datapoint_14 1492349452 29.145
offline_datapoint_9 1492349452 3294.181
offline_datapoint_3 1492349454 1490862080.000
offline_datapoint_7 1492349454 1936314368.000
offline_datapoint_16 1492349452 0.000
offline_datapoint_10 1492349452 10871.860
offline_datapoint_24 1492349452 1104.262
offline_datapoint_11 1492349454 1.000
offline_datapoint_17 1492349457 288216.000
offline_datapoint_8 1492349457 1808.000
offline_datapoint_2 1492349457 69685248.000
offline_datapoint_0 1492349457 2515427328.000
offline_datapoint_4 1492349455 34556.343
offline_datapoint_5 1492349455 1.993
offline_datapoint_6 1492349455 1.993
offline_datapoint_1 1492349457 69677056.000
offline_datapoint_15 1492349457 1553.000
offline_datapoint_23 1492349455 0.658
offline_datapoint_22 1492349455 99.990
offline_datapoint_21 1492349455 14108.444
offline_datapoint_20 1492349455 0.007
offline_datapoint_19 1492349455 2.989
offline_datapoint_18 1492349455 0.000
offline_datapoint_12 1492349455 1.813
offline_datapoint_13 1492349455 13.860
offline_datapoint_14 1492349455 25.647
offline_datapoint_9 1492349455 2930.462
offline_datapoint_3 1492349457 1476521984.000
offline_datapoint_7 1492349457 1908826112.000
offline_datapoint_16 1492349455 0.000
offline_datapoint_10 1492349455 9515.948
offline_datapoint_24 1492349455 1068.249
offline_datapoint_11 1492349457 0.000
offline_datapoint_17 1492349460 288216.000
offline_datapoint_8 1492349460 1817.000
offline_datapoint_2 1492349460 69431296.000
offline_datapoint_0 1492349460 2500198400.000
offline_datapoint_4 1492349458 28400.075
offline_datapoint_5 1492349458 1.660
offline_datapoint_6 1492349458 1.660
offline_datapoint_1 1492349460 69443584.000
offline_datapoint_15 1492349460 1553.000
offline_datapoint_23 1492349458 1.777
offline_datapoint_22 1492349458 99.675
offline_datapoint_21 1492349458 25736.533
offline_datapoint_20 1492349458 0.018
offline_datapoint_19 1492349458 9.957
offline_datapoint_18 1492349458 0.000
offline_datapoint_12 1492349458 2.332
offline_datapoint_13 1492349458 9.326
offline_datapoint_14 1492349458 15.932
offline_datapoint_9 1492349458 1946.312
offline_datapoint_3 1492349460 1476599808.000
offline_datapoint_7 1492349460 1908846592.000
offline_datapoint_16 1492349458 0.000
offline_datapoint_10 1492349458 6827.693
offline_datapoint_24 1492349458 589.802
offline_datapoint_11 1492349460 0.000
offline_datapoint_17 1492349463 288216.000
offline_datapoint_8 1492349463 1818.000
offline_datapoint_2 1492349463 69066752.000
offline_datapoint_0 1492349463 2499252224.000
offline_datapoint_4 1492349461 15789.559
offline_datapoint_5 1492349461 0.996
offline_datapoint_6 1492349461 0.996
offline_datapoint_1 1492349463 69066752.000
offline_datapoint_15 1492349463 1588.000
offline_datapoint_23 1492349461 1.162
offline_datapoint_22 1492349461 99.621
offline_datapoint_21 1492349461 39019.789
offline_datapoint_20 1492349461 0.012
offline_datapoint_19 1492349461 6.313
offline_datapoint_18 1492349461 0.665
offline_datapoint_12 1492349461 1.943
offline_datapoint_13 1492349461 28.627
offline_datapoint_14 1492349461 50.647
offline_datapoint_9 1492349461 5875.337
offline_datapoint_3 1492349463 1531670528.000
offline_datapoint_7 1492349463 2006482944.000
offline_datapoint_16 1492349461 0.000
offline_datapoint_10 1492349461 15643.972
offline_datapoint_24 1492349461 1985.360
offline_datapoint_11 1492349463 0.000
offline_datapoint_17 1492349466 288216.000
offline_datapoint_8 1492349466 1778.000
offline_datapoint_2 1492349466 70242304.000
offline_datapoint_0 1492349466 2562580480.000
offline_datapoint_4 1492349464 70164.783
offline_datapoint_5 1492349464 3.655
offline_datapoint_6 1492349464 3.655
offline_datapoint_1 1492349466 70242304.000
offline_datapoint_15 1492349466 1554.000
offline_datapoint_23 1492349464 0.777
offline_datapoint_22 1492349464 99.811
offline_datapoint_21 1492349464 13312.000
offline_datapoint_20 1492349464 0.008
offline_datapoint_19 1492349464 2.658
offline_datapoint_18 1492349464 0.000
offline_datapoint_12 1492349464 2.720
offline_datapoint_13 1492349464 7.902
offline_datapoint_14 1492349464 11.139
offline_datapoint_9 1492349464 1777.261
offline_datapoint_3 1492349466 1475969024.000
offline_datapoint_7 1492349466 1908150272.000
offline_datapoint_16 1492349464 0.000
offline_datapoint_10 1492349464 6249.485
offline_datapoint_24 1492349464 446.890
offline_datapoint_11 1492349466 0.000
offline_datapoint_17 1492349469 288216.000
offline_datapoint_8 1492349469 1817.000
offline_datapoint_2 1492349469 69677056.000
offline_datapoint_0 1492349469 2500194304.000
offline_datapoint_4 1492349467 10479.824
offline_datapoint_5 1492349467 0.665
offline_datapoint_6 1492349467 0.665
offline_datapoint_1 1492349469 69677056.000
offline_datapoint_15 1492349469 1604.000
offline_datapoint_23 1492349467 0.905
offline_datapoint_22 1492349467 100.013
offline_datapoint_21 1492349467 5120.000
offline_datapoint_20 1492349467 0.009
offline_datapoint_19 1492349467 3.977
offline_datapoint_18 1492349467 1.326
offline_datapoint_12 1492349467 1.681
offline_datapoint_13 1492349467 28.197
offline_datapoint_14 1492349467 50.978
offline_datapoint_9 1492349467 5341.814
offline_datapoint_3 1492349469 1544896512.000
offline_datapoint_7 1492349469 2043707392.000
offline_datapoint_16 1492349467 0.000
offline_datapoint_10 1492349467 14584.853
offline_datapoint_24 1492349467 1961.880
offline_datapoint_11 1492349469 1.000
offline_datapoint_17 1492349472 288216.000
offline_datapoint_8 1492349472 1764.000
offline_datapoint_2 1492349472 69234688.000
offline_datapoint_0 1492349472 2578931712.000
offline_datapoint_4 1492349470 65920.816
offline_datapoint_5 1492349470 4.308
offline_datapoint_6 1492349470 6.628
offline_datapoint_1 1492349472 69234688.000
offline_datapoint_15 1492349472 1578.000
offline_datapoint_23 1492349470 1.390
offline_datapoint_22 1492349470 99.296
offline_datapoint_21 1492349470 22633.026
offline_datapoint_20 1492349470 0.014
offline_datapoint_19 1492349470 13.021
offline_datapoint_18 1492349470 0.668
offline_datapoint_12 1492349470 1.560
offline_datapoint_13 1492349470 16.515
offline_datapoint_14 1492349470 28.871
offline_datapoint_9 1492349470 3477.825
offline_datapoint_3 1492349472 1507815424.000
offline_datapoint_7 1492349472 1968201728.000
offline_datapoint_16 1492349470 0.000
offline_datapoint_10 1492349470 10401.759
offline_datapoint_24 1492349470 1312.072
offline_datapoint_11 1492349472 5.000
offline_datapoint_17 1492349475 288216.000
offline_datapoint_8 1492349475 1791.000
offline_datapoint_2 1492349475 69500928.000
offline_datapoint_0 1492349475 2537889792.000
offline_datapoint_4 1492349473 30689.796
offline_datapoint_5 1492349473 1.669
offline_datapoint_6 1492349473 1.669
offline_datapoint_1 1492349475 69660672.000
offline_datapoint_15 1492349475 1557.000
offline_datapoint_23 1492349473 0.389
offline_datapoint_22 1492349473 99.897
offline_datapoint_21 1492349473 32023.273
offline_datapoint_20 1492349473 0.004
offline_datapoint_19 1492349473 3.652
offline_datapoint_18 1492349473 0.000
offline_datapoint_12 1492349473 1.554
offline_datapoint_13 1492349473 11.917
offline_datapoint_14 1492349473 23.186
offline_datapoint_9 1492349473 3182.127
offline_datapoint_3 1492349475 1479450624.000
offline_datapoint_7 1492349475 1911963648.000
offline_datapoint_16 1492349473 0.000
offline_datapoint_10 1492349473 9086.860
offline_datapoint_24 1492349473 1126.561
offline_datapoint_11 1492349475 0.000
offline_datapoint_17 1492349478 288216.000
offline_datapoint_8 1492349478 1813.000
offline_datapoint_2 1492349478 68997120.000
offline_datapoint_0 1492349478 2503868416.000
offline_datapoint_4 1492349476 32321.303
offline_datapoint_5 1492349476 1.992
offline_datapoint_6 1492349476 1.992
offline_datapoint_1 1492349478 68997120.000
offline_datapoint_15 1492349478 1556.000
offline_datapoint_23 1492349476 3.418
offline_datapoint_22 1492349476 98.897
offline_datapoint_21 1492349476 21094.400
offline_datapoint_20 1492349476 0.034
offline_datapoint_19 1492349476 6.644
offline_datapoint_18 1492349476 0.000
offline_datapoint_12 1492349476 3.109
offline_datapoint_13 1492349476 12.047
offline_datapoint_14 1492349477 20.077
offline_datapoint_9 1492349477 2548.570
offline_datapoint_3 1492349479 1479782400.000
offline_datapoint_7 1492349479 1912307712.000
offline_datapoint_16 1492349477 0.000
offline_datapoint_10 1492349477 8349.622
offline_datapoint_24 1492349477 731.817
offline_datapoint_11 1492349479 0.000
offline_datapoint_17 1492349482 288216.000
offline_datapoint_8 1492349482 1812.000
offline_datapoint_2 1492349482 69251072.000
offline_datapoint_0 1492349482 2505175040.000
offline_datapoint_4 1492349480 21090.809
offline_datapoint_5 1492349480 0.997
offline_datapoint_6 1492349480 0.997
offline_datapoint_1 1492349482 69251072.000
offline_datapoint_15 1492349482 1555.000
offline_datapoint_23 1492349480 0.608
offline_datapoint_22 1492349480 99.967
offline_datapoint_21 1492349480 5120.000
offline_datapoint_20 1492349480 0.006
offline_datapoint_19 1492349480 2.657
offline_datapoint_18 1492349480 0.000
offline_datapoint_12 1492349480 2.461
offline_datapoint_13 1492349480 19.689
offline_datapoint_14 1492349480 35.103
offline_datapoint_9 1492349480 4153.152
offline_datapoint_3 1492349482 1479528448.000
offline_datapoint_7 1492349482 1912303616.000
offline_datapoint_16 1492349480 0.000
offline_datapoint_10 1492349480 11879.243
offline_datapoint_24 1492349480 1472.617
offline_datapoint_11 1492349482 0.000
offline_datapoint_17 1492349485 288216.000
offline_datapoint_8 1492349485 1815.000
offline_datapoint_2 1492349485 69787648.000
offline_datapoint_0 1492349485 2500997120.000
offline_datapoint_4 1492349483 45672.050
offline_datapoint_5 1492349483 2.657
offline_datapoint_6 1492349483 2.657
offline_datapoint_1 1492349485 69787648.000
offline_datapoint_15 1492349485 1554.000
offline_datapoint_23 1492349483 2.504
offline_datapoint_22 1492349483 98.426
offline_datapoint_21 1492349483 44752.593
offline_datapoint_20 1492349483 0.025
offline_datapoint_19 1492349483 26.907
offline_datapoint_18 1492349483 0.664
offline_datapoint_12 1492349483 2.461
offline_datapoint_13 1492349483 16.839
offline_datapoint_14 1492349483 27.461
offline_datapoint_9 1492349483 3340.097
offline_datapoint_3 1492349485 1480249344.000
offline_datapoint_7 1492349485 1907875840.000
offline_datapoint_16 1492349483 0.000
offline_datapoint_10 1492349483 9438.638
offline_datapoint_24 1492349483 936.755
offline_datapoint_11 1492349485 0.000
offline_datapoint_17 1492349488 288216.000
offline_datapoint_8 1492349488 1818.000
offline_datapoint_2 1492349488 68702208.000
offline_datapoint_0 1492349488 2502451200.000
offline_datapoint_4 1492349486 30693.013
offline_datapoint_5 1492349486 1.661
offline_datapoint_6 1492349486 171.738
offline_datapoint_1 1492349488 68702208.000
offline_datapoint_15 1492349488 1562.000
offline_datapoint_23 1492349486 7.005
offline_datapoint_22 1492349486 93.892
offline_datapoint_21 1492349486 17630.609
offline_datapoint_20 1492349486 0.070
offline_datapoint_19 1492349486 7.640
offline_datapoint_18 1492349486 0.664
offline_datapoint_12 1492349486 2.720
offline_datapoint_13 1492349486 21.762
offline_datapoint_14 1492349486 36.917
offline_datapoint_9 1492349486 4416.224
offline_datapoint_3 1492349488 1483771904.000
offline_datapoint_7 1492349488 1915867136.000
offline_datapoint_16 1492349486 0.000
offline_datapoint_10 1492349486 12789.280
offline_datapoint_24 1492349486 1552.571
offline_datapoint_11 1492349488 0.000
offline_datapoint_17 1492349491 288216.000
offline_datapoint_8 1492349491 1814.000
offline_datapoint_2 1492349491 70017024.000
offline_datapoint_0 1492349491 2507378688.000
offline_datapoint_4 1492349489 44075.548
offline_datapoint_5 1492349489 5.647
offline_datapoint_6 1492349489 13.287
offline_datapoint_1 1492349491 70017024.000
offline_datapoint_15 1492349491 1571.000
offline_datapoint_23 1492349489 1.402
offline_datapoint_22 1492349489 99.625
offline_datapoint_21 1492349489 35225.600
offline_datapoint_20 1492349489 0.014
offline_datapoint_19 1492349489 6.638
offline_datapoint_18 1492349489 0.000
offline_datapoint_12 1492349489 1.166
offline_datapoint_13 1492349489 15.933
offline_datapoint_14 1492349489 27.461
offline_datapoint_9 1492349489 3373.931
offline_datapoint_3 1492349491 1500254208.000
offline_datapoint_7 1492349491 1945030656.000
offline_datapoint_16 1492349489 0.000
offline_datapoint_10 1492349489 9844.642
offline_datapoint_24 1492349489 1134.159
offline_datapoint_11 1492349491 0.000
offline_datapoint_17 1492349494 288216.000
offline_datapoint_8 1492349494 1803.000
offline_datapoint_2 1492349494 70234112.000
offline_datapoint_0 1492349494 2525663232.000
offline_datapoint_4 1492349492 36061.728
offline_datapoint_5 1492349492 1.991
offline_datapoint_6 1492349492 1.991
offline_datapoint_1 1492349494 70393856.000
offline_datapoint_15 1492349494 1558.000
offline_datapoint_23 1492349492 0.764
offline_datapoint_22 1492349492 99.748
offline_datapoint_21 1492349492 5864.727
offline_datapoint_20 1492349492 0.008
offline_datapoint_19 1492349492 7.313
offline_datapoint_18 1492349492 0.000
offline_datapoint_12 1492349492 3.238
offline_datapoint_13 1492349492 15.285
offline_datapoint_14 1492349492 25.259
offline_datapoint_9 1492349492 2947.564
offline_datapoint_3 1492349494 1491730432.000
offline_datapoint_7 1492349494 1925320704.000
offline_datapoint_16 1492349492 0.000
offline_datapoint_10 1492349492 9424.427
offline_datapoint_24 1492349492 935.429
offline_datapoint_11 1492349494 0.000
offline_datapoint_17 1492349497 288216.000
offline_datapoint_8 1492349497 1813.000
offline_datapoint_2 1492349497 69730304.000
offline_datapoint_0 1492349497 2510381056.000
offline_datapoint_4 1492349495 26851.191
offline_datapoint_5 1492349495 1.995
offline_datapoint_6 1492349495 1.995
offline_datapoint_1 1492349497 69730304.000
offline_datapoint_15 1492349497 1551.000
offline_datapoint_23 1492349495 0.608
offline_datapoint_22 1492349495 99.645
offline_datapoint_21 1492349495 23893.333
offline_datapoint_20 1492349495 0.006
offline_datapoint_19 1492349495 5.979
offline_datapoint_18 1492349495 0.000
offline_datapoint_12 1492349495 2.979
offline_datapoint_13 1492349495 7.643
offline_datapoint_14 1492349495 12.564
offline_datapoint_9 1492349495 1946.855
offline_datapoint_3 1492349497 1486233600.000
offline_datapoint_7 1492349497 1917743104.000
offline_datapoint_16 1492349495 0.000
offline_datapoint_10 1492349495 6884.247
offline_datapoint_24 1492349495 506.893
offline_datapoint_11 1492349497 0.000
offline_datapoint_17 1492349500 288216.000
offline_datapoint_8 1492349500 1814.000
offline_datapoint_2 1492349500 69206016.000
offline_datapoint_0 1492349500 2510307328.000
offline_datapoint_4 1492349498 13146.669
