39 1492349418 1.471968 1.600000 0.486947 2.166623 4.255985
39 1492349419 1.471968 1.600000 0.486947 2.166623 4.255985
39 1492349420 1.471968 1.600000 0.486947 2.166623 4.255985
39 1492349421 1.471968 1.600000 0.486947 2.166623 4.255985
39 1492349422 1.471968 1.600000 0.486947 2.166623 4.255985
42 1492349423 0.327091 2.000000 0.238247 0.422775 0.223459
39 1492349423 0.728357 0.400000 0.655964 0.800750 0.214298
42 1492349424 0.327091 2.000000 0.238247 0.422775 0.223459
39 1492349424 0.728357 0.400000 0.655964 0.800750 0.214298
42 1492349425 0.327091 2.000000 0.238247 0.422775 0.223459
39 1492349425 0.728357 0.400000 0.655964 0.800750 0.214298
42 1492349426 0.327091 2.000000 0.238247 0.422775 0.223459
39 1492349426 0.728357 0.400000 0.655964 0.800750 0.214298
42 1492349427 0.327091 2.000000 0.238247 0.422775 0.223459
39 1492349427 0.728357 0.400000 0.655964 0.800750 0.214298
64 1492349428 1.015860 1.800000 0.550750 1.327982 1.991072
61 1492349428 9.671040 2.000000 8.751024 10.579282 188.206871
64 1492349429 1.015860 1.800000 0.550750 1.327982 1.991072
61 1492349429 9.671040 2.000000 8.751024 10.579282 188.206871
64 1492349430 1.015860 1.800000 0.550750 1.327982 1.991072
61 1492349430 9.671040 2.000000 8.751024 10.579282 188.206871
64 1492349431 1.015860 1.800000 0.550750 1.327982 1.991072
61 1492349431 9.671040 2.000000 8.751024 10.579282 188.206871
64 1492349432 1.015860 1.800000 0.550750 1.327982 1.991072
61 1492349432 9.671040 2.000000 8.751024 10.579282 188.206871
64 1492349433 0.552784 0.200000 0.552784 0.552784 0.061114
71 1492349433 0.453984 0.600000 0.452799 0.456057 0.123662
68 1492349433 0.724868 2.000000 0.424197 1.290753 1.178968
64 1492349434 0.552784 0.200000 0.552784 0.552784 0.061114
71 1492349434 0.453984 0.600000 0.452799 0.456057 0.123662
68 1492349434 0.724868 2.000000 0.424197 1.290753 1.178968
64 1492349435 0.552784 0.200000 0.552784 0.552784 0.061114
71 1492349435 0.453984 0.600000 0.452799 0.456057 0.123662
68 1492349435 0.724868 2.000000 0.424197 1.290753 1.178968
68 1492349436 0.724868 2.000000 0.424197 1.290753 1.178968
71 1492349436 0.453984 0.600000 0.452799 0.456057 0.123662
64 1492349436 0.552784 0.200000 0.552784 0.552784 0.061114
64 1492349437 0.552784 0.200000 0.552784 0.552784 0.061114
71 1492349437 0.453984 0.600000 0.452799 0.456057 0.123662
68 1492349437 0.724868 2.000000 0.424197 1.290753 1.178968
71 1492349438 0.403307 1.400000 0.237537 0.607292 0.271312
74 1492349438 0.969828 0.400000 0.969619 0.970037 0.376227
71 1492349439 0.403307 1.400000 0.237537 0.607292 0.271312
74 1492349439 0.969828 0.400000 0.969619 0.970037 0.376227
71 1492349440 0.403307 1.400000 0.237537 0.607292 0.271312
74 1492349440 0.969828 0.400000 0.969619 0.970037 0.376227
74 1492349441 0.969828 0.400000 0.969619 0.970037 0.376227
71 1492349441 0.403307 1.400000 0.237537 0.607292 0.271312
71 1492349442 0.403307 1.400000 0.237537 0.607292 0.271312
74 1492349442 0.969828 0.400000 0.969619 0.970037 0.376227
77 1492349443 19.220527 0.400000 19.211169 19.229885 147.771499
74 1492349443 1.539898 1.600000 0.921846 2.063498 4.091915
77 1492349444 19.220527 0.400000 19.211169 19.229885 147.771499
74 1492349444 1.539898 1.600000 0.921846 2.063498 4.091915
77 1492349507 18.484033 1.400000 17.816521 19.018584 478.686301
77 1492349506 18.484033 1.400000 17.816521 19.018584 478.686301
77 1492349505 18.484033 1.400000 17.816521 19.018584 478.686301
77 1492349504 18.484033 1.400000 17.816521 19.018584 478.686301
77 1492349503 18.484033 1.400000 17.816521 19.018584 478.686301
77 1492349492 19.634868 0.800000 19.608022 19.672137 308.423009
77 1492349491 19.634868 0.800000 19.608022 19.672137 308.423009
77 1492349490 19.634868 0.800000 19.608022 19.672137 308.423009
77 1492349489 19.634868 0.800000 19.608022 19.672137 308.423009
77 1492349488 19.634868 0.800000 19.608022 19.672137 308.423009
77 1492349487 18.377111 1.200000 18.258174 18.695244 405.291677
77 1492349486 18.377111 1.200000 18.258174 18.695244 405.291677
77 1492349485 18.377111 1.200000 18.258174 18.695244 405.291677
77 1492349484 18.377111 1.200000 18.258174 18.695244 405.291677
77 1492349483 18.377111 1.200000 18.258174 18.695244 405.291677
77 1492349472 19.327654 0.800000 18.613498 19.750976 299.012001
77 1492349471 19.327654 0.800000 18.613498 19.750976 299.012001
77 1492349470 19.327654 0.800000 18.613498 19.750976 299.012001
77 1492349469 19.327654 0.800000 18.613498 19.750976 299.012001
77 1492349468 19.327654 0.800000 18.613498 19.750976 299.012001
77 1492349467 18.929504 1.200000 18.609363 19.480634 430.079802
77 1492349466 18.929504 1.200000 18.609363 19.480634 430.079802
77 1492349465 18.929504 1.200000 18.609363 19.480634 430.079802
77 1492349464 18.929504 1.200000 18.609363 19.480634 430.079802
77 1492349463 18.929504 1.200000 18.609363 19.480634 430.079802
77 1492349452 19.659840 1.600000 18.230112 20.989694 620.099749
77 1492349451 19.659840 1.600000 18.230112 20.989694 620.099749
77 1492349450 19.659840 1.600000 18.230112 20.989694 620.099749
77 1492349449 19.659840 1.600000 18.230112 20.989694 620.099749
77 1492349448 19.659840 1.600000 18.230112 20.989694 620.099749
77 1492349447 19.220527 0.400000 19.211169 19.229885 147.771499
77 1492349446 19.220527 0.400000 19.211169 19.229885 147.771499
77 1492349445 19.220527 0.400000 19.211169 19.229885 147.771499
74 1492349502 0.871538 1.400000 0.460331 1.230589 1.189671
74 1492349501 0.871538 1.400000 0.460331 1.230589 1.189671
74 1492349500 0.871538 1.400000 0.460331 1.230589 1.189671
74 1492349499 0.871538 1.400000 0.460331 1.230589 1.189671
74 1492349498 0.871538 1.400000 0.460331 1.230589 1.189671
74 1492349487 1.212487 0.800000 1.157064 1.273799 1.177469
74 1492349486 1.212487 0.800000 1.157064 1.273799 1.177469
74 1492349485 1.212487 0.800000 1.157064 1.273799 1.177469
74 1492349484 1.212487 0.800000 1.157064 1.273799 1.177469
74 1492349483 1.212487 0.800000 1.157064 1.273799 1.177469
74 1492349482 0.667732 1.200000 0.601502 0.707380 0.537032
74 1492349481 0.667732 1.200000 0.601502 0.707380 0.537032
74 1492349480 0.667732 1.200000 0.601502 0.707380 0.537032
74 1492349479 0.667732 1.200000 0.601502 0.707380 0.537032
74 1492349478 0.667732 1.200000 0.601502 0.707380 0.537032
74 1492349467 1.247492 0.800000 1.146378 1.428903 1.254263
74 1492349466 1.247492 0.800000 1.146378 1.428903 1.254263
74 1492349465 1.247492 0.800000 1.146378 1.428903 1.254263
74 1492349464 1.247492 0.800000 1.146378 1.428903 1.254263
74 1492349463 1.247492 0.800000 1.146378 1.428903 1.254263
74 1492349462 0.678442 1.200000 0.584543 0.810249 0.563133
74 1492349461 0.678442 1.200000 0.584543 0.810249 0.563133
74 1492349460 0.678442 1.200000 0.584543 0.810249 0.563133
74 1492349459 0.678442 1.200000 0.584543 0.810249 0.563133
74 1492349458 0.678442 1.200000 0.584543 0.810249 0.563133
